projectname,projectmember,tag_code_space,person_id,animal_id,scientific_name,common_name,length,length_type,length_units,length2,length2_type,length2_units,weight_units,age,age_units,sex,life_stage,capture_location,capture_depth,utc_release_date_time,comments,est_tag_life,wild_or_hatchery,stock,dna_sample_taken,treatment_type,dissolved_oxygen,sedative,sedative_concentration,temperature_change,holding_temperature,preop_holding_period,post_op_holding_period,surgery_location,date_of_surgery,anaesthetic,buffer,anaesthetic_concentration,buffer_concentration_in_anaesthetic,anesthetic_concentration_in_recirculation,buffer_concentration_in_recirculation,id_pk,catched_date_time,capture_latitude,capture_longitude,release_latitude,release_longitude,surgery_latitude,surgery_longitude,recapture_date,implant_type,implant_method,date_modified,date_created,release_location,length3,length3_type,length3_units,length4,length4_type,length4_units,weight,end_date_tag,capture_method,project_fk,animal_tag_release_id_pk,thelma_converted_code,projectcode,tag_full_id
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,77.3,total length,cm,9.73,horizontal eye diameter,mm,g,118.99,durif index,female,FIV,ZEESCHELDE (RINGVAART. MERELBEKE),,2016-11-24T13:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2016-10-10T22:00:00Z,Clove oil,,0.02 ml/L,,,,2263,2016-11-24T11:45:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2016-11-24T13:51:33Z,2016-11-24T13:51:33Z,ZEESCHELDE (RINGVAART. MERELBEKE),9.73,vertical eye diameter,mm,40.85,pectoral fin length,mm,1017.4,2019-09-11T13:30:00Z,double fyke nets,17,1310,,2015_phd_verhelst,A69-1601-52657
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,93.2,total length,cm,12.49,horizontal eye diameter,mm,g,108.75,durif index,female,FIV,ZEESCHELDE (RINGVAART. MERELBEKE),,2016-11-24T13:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2016-10-10T22:00:00Z,Clove oil,,0.02 ml/L,,,,2264,2016-11-24T12:08:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2016-11-24T13:53:46Z,2016-11-24T13:53:46Z,ZEESCHELDE (RINGVAART. MERELBEKE),11.86,vertical eye diameter,mm,48.18,pectoral fin length,mm,1830.2,2019-09-11T13:30:00Z,double fyke nets,17,1311,,2015_phd_verhelst,A69-1601-52658
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,79.8,total length,cm,11.3,horizontal eye diameter,mm,g,129.412,durif index,female,FIV,ZEESCHELDE (RINGVAART. MERELBEKE),,2017-09-12T16:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2017-09-12T14:30:00Z,Clove oil,,0.02 ml/L,,,,2396,2017-09-12T13:28:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2017-09-13T15:04:24Z,2017-09-12T18:15:55Z,ZEESCHELDE (RINGVAART. MERELBEKE),10.6,vertical eye diameter,mm,39.88,pectoral fin length,mm,1101.9,2020-06-29T13:30:00Z,double fyke nets,17,1385,,2015_phd_verhelst,A69-1601-52659
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,65.9,total length,cm,8.16,horizontal eye diameter,mm,g,126.132,durif index,female,FIII,ZEESCHELDE (RINGVAART. MERELBEKE),,2017-09-12T16:30:00Z,Although FIII; showed clear silver eel morphology,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2017-09-12T14:30:00Z,Clove oil,,0.02 ml/L,,,,2397,2017-09-12T13:43:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2017-09-13T15:04:11Z,2017-09-12T18:18:19Z,ZEESCHELDE (RINGVAART. MERELBEKE),7.53,vertical eye diameter,mm,32.31,pectoral fin length,mm,464.7,2020-06-29T16:30:00Z,double fyke nets,17,1386,,2015_phd_verhelst,A69-1601-52660
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,78,total length,cm,10.8,horizontal eye diameter,mm,g,108.5,durif index,female,FIV,ZEESCHELDE (RINGVAART. MERELBEKE),,2017-09-12T16:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2017-09-12T14:30:00Z,Clove oil,,0.02 ml/L,,,,2398,2017-09-12T13:59:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2017-09-13T15:03:43Z,2017-09-12T18:20:14Z,ZEESCHELDE (RINGVAART. MERELBEKE),9.95,vertical eye diameter,mm,42.61,pectoral fin length,mm,1231.4,2020-06-29T16:30:00Z,double fyke nets,17,1387,,2015_phd_verhelst,A69-1601-52661
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,59.9,total length,cm,8.2,horizontal eye diameter,mm,g,104.333,durif index,female,FIII,ZEESCHELDE (RINGVAART. MERELBEKE),,2017-09-12T16:30:00Z,Although FIII; had clear silver eel morphology,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2017-09-12T14:30:00Z,Clove oil,,0.02 ml/L,,,,2399,2017-09-12T14:12:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2017-09-13T15:03:18Z,2017-09-12T18:24:25Z,ZEESCHELDE (RINGVAART. MERELBEKE),8.12,vertical eye diameter,mm,26.76,pectoral fin length,mm,475,2020-06-29T16:30:00Z,double fyke nets,17,1388,,2015_phd_verhelst,A69-1601-52662
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,65.7,total length,cm,8.36,horizontal eye diameter,mm,g,126.503,durif index,female,FV,ZEESCHELDE (RINGVAART. MERELBEKE),,2017-09-12T16:30:00Z,Although FV; eel was very yellow,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2017-09-12T14:30:00Z,Clove oil,,0.02 ml/L,,,,2400,2017-09-12T14:24:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2017-09-13T15:03:02Z,2017-09-12T18:27:09Z,ZEESCHELDE (RINGVAART. MERELBEKE),7.68,vertical eye diameter,mm,36.67,pectoral fin length,mm,524.6,2020-06-29T16:30:00Z,double fyke nets,17,1389,,2015_phd_verhelst,A69-1601-52663
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,78.3,total length,cm,10.48,horizontal eye diameter,mm,g,126.64,durif index,female,FIV,ZEESCHELDE (RINGVAART. MERELBEKE),,2016-10-11T15:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2016-10-11T00:00:00Z,Clove oil,,0.02 ml/L,,,,2218,2016-10-11T12:46:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2016-10-12T16:01:48Z,2016-10-12T15:57:36Z,ZEESCHELDE (RINGVAART. MERELBEKE),9.12,vertical eye diameter,mm,35.98,pectoral fin length,mm,914.4,2019-07-29T15:00:00Z,double fyke nets,17,1312,,2015_phd_verhelst,A69-1601-52664
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,64.5,total length,cm,6.92,horizontal eye diameter,mm,g,96.82858,durif index,female,FIII,ZEESCHELDE (RINGVAART. MERELBEKE),,2016-10-11T15:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2016-10-11T00:00:00Z,Clove oil,,0.02 ml/L,,,,2220,2016-10-11T13:01:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2016-10-12T16:11:13Z,2016-10-12T16:06:20Z,ZEESCHELDE (RINGVAART. MERELBEKE),6.7,vertical eye diameter,mm,29.05,pectoral fin length,mm,560,2019-07-29T15:00:00Z,double fyke nets,17,1313,,2015_phd_verhelst,A69-1601-52665
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,66.7,total length,cm,7.97,horizontal eye diameter,mm,g,126.64,durif index,female,FIII,ZEESCHELDE (RINGVAART. MERELBEKE),,2016-10-11T15:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2016-10-11T00:00:00Z,Clove oil,,0.02 ml/L,,,,2219,2016-10-11T12:37:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2016-10-12T16:04:14Z,2016-10-12T16:04:14Z,ZEESCHELDE (RINGVAART. MERELBEKE),7.41,vertical eye diameter,mm,31.44,pectoral fin length,mm,597.5,2019-07-29T15:00:00Z,double fyke nets,17,1314,,2015_phd_verhelst,A69-1601-52666
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,75.9,total length,cm,9.21,horizontal eye diameter,mm,g,123.51972,durif index,female,FIII,ZEESCHELDE (RINGVAART. MERELBEKE),,2018-08-21T15:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2018-08-21T12:00:00Z,Clove oil,,0.2 ml/L,,,,3210,2018-08-21T12:00:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2019-03-13T14:21:08Z,2018-08-21T19:33:21Z,ZEESCHELDE (RINGVAART. MERELBEKE),8.17,vertical eye diameter,mm,40.45,pectoral fin length,mm,842.1,2020-10-11T15:00:00Z,double fyke nets,17,2310,,2015_phd_verhelst,A69-1601-64880
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,71.9,total length,cm,8.93,horizontal eye diameter,mm,g,108.018185,durif index,female,FIV,ZEESCHELDE (RINGVAART. MERELBEKE),,2018-08-21T15:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2018-08-21T12:00:00Z,Clove oil,,0.2 ml/L,,,,3212,2018-08-21T12:00:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2019-03-13T14:19:55Z,2018-08-21T19:39:12Z,ZEESCHELDE (RINGVAART. MERELBEKE),8.58,vertical eye diameter,mm,40.45,pectoral fin length,mm,966.2,2020-10-11T15:00:00Z,double fyke nets,17,2312,,2015_phd_verhelst,A69-1601-64881
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,66.7,total length,cm,7.47,horizontal eye diameter,mm,g,106.21458,durif index,female,FIII,ZEESCHELDE (RINGVAART. MERELBEKE),,2018-08-21T15:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2018-08-21T12:00:00Z,Clove oil,,0.2 ml/L,,,,3211,2018-08-21T12:00:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2019-03-13T14:19:16Z,2018-08-21T19:34:51Z,ZEESCHELDE (RINGVAART. MERELBEKE),7.4,vertical eye diameter,mm,32.4,pectoral fin length,mm,610.6,2020-10-11T15:00:00Z,double fyke nets,17,2311,,2015_phd_verhelst,A69-1601-64882
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,76.6,total length,cm,10.08,horizontal eye diameter,mm,g,119.42771,durif index,female,FIV,ZEESCHELDE (RINGVAART. MERELBEKE),,2018-08-21T15:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2018-08-21T12:00:00Z,Clove oil,,0.2 ml/L,,,,3209,2018-08-21T12:00:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2019-03-13T14:21:01Z,2018-08-21T19:31:37Z,ZEESCHELDE (RINGVAART. MERELBEKE),8.98,vertical eye diameter,mm,40.14,pectoral fin length,mm,966.2,2020-10-11T15:00:00Z,double fyke nets,17,2309,,2015_phd_verhelst,A69-1601-64879
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,79,total length,cm,11.52,horizontal eye diameter,mm,g,147.83269,durif index,female,FV,ZEESCHELDE (RINGVAART. MERELBEKE),,2018-08-21T15:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2018-08-21T12:00:00Z,Clove oil,,0.2 ml/L,,,,3208,2018-08-21T12:00:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2019-03-13T14:21:16Z,2018-08-21T19:28:53Z,ZEESCHELDE (RINGVAART. MERELBEKE),10.62,vertical eye diameter,mm,42.41,pectoral fin length,mm,961.7,2020-10-11T12:00:00Z,double fyke nets,17,2308,,2015_phd_verhelst,A69-1601-64883
2015 PhD Verhelst,1,A69-1602,10,,Anguilla anguilla,European eel,66.7,total length,cm,7.63,horizontal eye diameter,mm,g,112.5711,durif index,female,FIII,ZEESCHELDE (RINGVAART. MERELBEKE),,2018-08-21T15:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2018-08-21T12:00:00Z,Clove oil,,0.2 ml/L,,,,3213,2018-08-21T12:00:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2019-03-13T14:20:31Z,2018-08-21T19:41:52Z,ZEESCHELDE (RINGVAART. MERELBEKE),7.38,vertical eye diameter,mm,35.53,pectoral fin length,mm,594.7,2021-06-07T15:00:00Z,double fyke nets,17,2313,,2015_phd_verhelst,A69-1602-30353
2015 PhD Verhelst,1,A69-1602,10,,Anguilla anguilla,European eel,76.2,total length,cm,8.24,horizontal eye diameter,mm,g,101.23166,durif index,female,FIII,ZEESCHELDE (RINGVAART. MERELBEKE),,2018-10-17T12:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2018-08-21T12:00:00Z,Clove oil,,0.2 ml/L,,,,3529,2018-10-17T11:30:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2019-03-13T14:18:37Z,2018-10-17T14:23:06Z,ZEESCHELDE (RINGVAART. MERELBEKE),8.19,vertical eye diameter,mm,35.32,pectoral fin length,mm,942.4,2021-08-03T13:00:00Z,double fyke nets,17,2434,,2015_phd_verhelst,A69-1602-30354
2015 PhD Verhelst,1,A69-1602,10,,Anguilla anguilla,European eel,76.5,total length,cm,10.08,horizontal eye diameter,mm,g,121.32498,durif index,female,FV,ZEESCHELDE (RINGVAART. MERELBEKE),,2018-10-16T13:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2018-08-21T12:00:00Z,Clove oil,,0.2 ml/L,,,,3527,2018-10-16T12:22:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2019-03-13T14:21:27Z,2018-10-16T14:27:59Z,ZEESCHELDE (RINGVAART. MERELBEKE),8.46,vertical eye diameter,mm,40.1,pectoral fin length,mm,915.7,2021-08-02T15:00:00Z,double fyke nets,17,2432,,2015_phd_verhelst,A69-1602-30357
2015 PhD Verhelst,1,A69-1602,10,,Anguilla anguilla,European eel,70,total length,cm,8.65,horizontal eye diameter,mm,g,109.85314,durif index,female,FIII,ZEESCHELDE (RINGVAART. MERELBEKE),,2018-10-16T13:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2018-08-21T12:00:00Z,Clove oil,,0.2 ml/L,,,,3528,2018-10-16T12:34:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2019-03-13T14:20:09Z,2018-10-16T14:30:47Z,ZEESCHELDE (RINGVAART. MERELBEKE),7.15,vertical eye diameter,mm,35.22,pectoral fin length,mm,714.3,2021-08-03T13:00:00Z,double fyke nets,17,2433,,2015_phd_verhelst,A69-1602-30358
2015 PhD Verhelst,1,A69-1602,10,,Anguilla anguilla,European eel,70.2,total length,cm,8.55,horizontal eye diameter,mm,g,120.59702,durif index,female,FIII,ZEESCHELDE (RINGVAART. MERELBEKE),,2018-10-17T12:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2018-08-21T12:00:00Z,Clove oil,,0.2 ml/L,,,,3530,2018-10-17T11:49:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2019-03-13T14:21:33Z,2018-10-17T14:26:13Z,ZEESCHELDE (RINGVAART. MERELBEKE),7.97,vertical eye diameter,mm,32.55,pectoral fin length,mm,635.08,2021-08-03T12:30:00Z,double fyke nets,17,2435,,2015_phd_verhelst,A69-1602-30359
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,71,total length,cm,9.25,horizontal eye diameter,mm,g,123.74962,durif index,female,FV,ZEESCHELDE (RINGVAART. MERELBEKE),,2018-10-17T12:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (RINGVAART. MERELBEKE),2018-08-21T12:00:00Z,Clove oil,,0.2 ml/L,,,,3531,2018-10-17T12:03:00Z,51.006946,3.75252,51.006681,3.77807,,,,,,2019-03-13T14:20:49Z,2018-10-17T14:30:48Z,ZEESCHELDE (RINGVAART. MERELBEKE),8.86,vertical eye diameter,mm,35.9,pectoral fin length,mm,724,2023-02-15T12:30:00Z,double fyke nets,17,2436,,2015_phd_verhelst,A69-1601-26506
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,European eel,847,total length,mm,39.1,pectoral fin length,mm,g,,,female,FV,sluis Genk,,2016-11-23T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2301,2016-11-23T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:26:22Z,2016-12-07T10:37:41Z,HH5,10.85,horizontal eye diameter,mm,10.25,vertical eye diameter,mm,1076,2018-08-29T00:00:00Z,double fyke nets,18,4,,2013_albertkanaal,A69-1601-47307
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,European eel,931,total length,mm,40.4,pectoral fin length,mm,g,,,female,FIII,sluis Genk,,2016-11-23T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2302,2016-11-23T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:26:37Z,2016-12-07T10:38:50Z,HH5,10.75,horizontal eye diameter,mm,10.35,vertical eye diameter,mm,1650,2018-08-29T00:00:00Z,double fyke nets,18,5,,2013_albertkanaal,A69-1601-47308
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,European eel,861,total length,mm,42.45,pectoral fin length,mm,g,,,female,FV,sluis Genk,,2016-11-23T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2303,2016-11-23T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:31:41Z,2016-12-07T10:40:12Z,HH5,12.2,horizontal eye diameter,mm,12,vertical eye diameter,mm,1459,2018-08-29T00:00:00Z,double fyke nets,18,31,,2013_albertkanaal,A69-1601-47309
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,European eel,806,total length,mm,36.6,pectoral fin length,mm,g,,,female,FV,sluis Genk,,2016-11-23T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2304,2016-11-23T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:26:52Z,2016-12-07T10:40:55Z,HH5,10.5,horizontal eye diameter,mm,9.75,vertical eye diameter,mm,982,2018-08-29T00:00:00Z,double fyke nets,18,72,,2013_albertkanaal,A69-1601-47310
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,European eel,834,total length,mm,40.2,pectoral fin length,mm,g,,,female,FV,sluis Genk,,2016-11-23T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2305,2016-11-23T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:27:03Z,2016-12-07T10:42:21Z,HH5,10.9,horizontal eye diameter,mm,10.75,vertical eye diameter,mm,1098,2018-08-29T00:00:00Z,double fyke nets,18,109,,2013_albertkanaal,A69-1601-47311
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,European eel,801,total length,mm,38.6,pectoral fin length,mm,g,,,female,FV,sluis Genk,,2016-11-23T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2306,2016-11-23T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:27:17Z,2016-12-07T10:43:13Z,HH5,10.5,horizontal eye diameter,mm,8.9,vertical eye diameter,mm,1012,2018-08-29T00:00:00Z,double fyke nets,18,150,,2013_albertkanaal,A69-1601-47312
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,European eel,745,total length,mm,34.3,pectoral fin length,mm,g,,,female,FV,sluis Genk,,2016-11-23T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2307,2016-11-23T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:27:30Z,2016-12-07T10:44:02Z,HH5,10.4,horizontal eye diameter,mm,9.1,vertical eye diameter,mm,860,2018-08-29T00:00:00Z,double fyke nets,18,192,,2013_albertkanaal,A69-1601-47313
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,European eel,837,total length,mm,40,pectoral fin length,mm,g,,,female,FV,sluis Genk,,2016-11-23T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2308,2016-11-23T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:27:43Z,2016-12-07T10:44:40Z,HH5,10.75,horizontal eye diameter,mm,10.15,vertical eye diameter,mm,1214,2018-08-29T00:00:00Z,double fyke nets,18,237,,2013_albertkanaal,A69-1601-47314
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,European eel,875,total length,mm,41.15,pectoral fin length,mm,g,,,female,FIII,sluis Genk,,2016-11-23T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2309,2016-11-23T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:27:56Z,2016-12-07T10:45:21Z,HH5,9.85,horizontal eye diameter,mm,8.7,vertical eye diameter,mm,1146,2018-08-29T00:00:00Z,double fyke nets,18,282,,2013_albertkanaal,A69-1601-47315
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,European eel,818,total length,mm,38.35,pectoral fin length,mm,g,,,female,FV,sluis Genk,,2016-11-23T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2310,2016-11-23T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:28:11Z,2016-12-07T10:46:42Z,HH5,10.75,horizontal eye diameter,mm,9.5,vertical eye diameter,mm,1059,2018-08-29T00:00:00Z,double fyke nets,18,318,,2013_albertkanaal,A69-1601-47316
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,European eel,790,total length,mm,38.6,pectoral fin length,mm,g,,,female,FIII,sluis Genk,,2016-11-23T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2311,2016-11-23T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:28:23Z,2016-12-07T10:47:42Z,HH5,10.25,horizontal eye diameter,mm,8.3,vertical eye diameter,mm,1e3,2018-08-29T00:00:00Z,double fyke nets,18,359,,2013_albertkanaal,A69-1601-47317
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,69.5,total length,cm,7.78,horizontal eye diameter,mm,g,92.5504,durif index,female,FIII,ZEESCHELDE (KILLEWEG. DENDERMONDE),,2015-06-06T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (KILLEWEG. DENDERMONDE),2015-06-06T00:00:00Z,Clove oil,,0.3ml/L,,,,380,2015-06-06T16:05:38Z,51.03827,4.11614,51.03861,4.1177,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,ZEESCHELDE (KILLEWEG. DENDERMONDE),7,vertical eye diameter,mm,32.54,pectoral fin length,mm,778,2018-10-07T00:00:00Z,double fyke nets,17,218,,2015_phd_verhelst,A69-1601-28266
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,68.5,total length,cm,7,horizontal eye diameter,mm,g,125.3835,durif index,female,FIII,ZEESCHELDE (LEPELSTRAAT. RUPELMONDE),,2015-04-17T00:00:00Z,without calliper,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (LEPELSTRAAT. RUPELMONDE),2015-04-17T00:00:00Z,Clove oil,,0.3ml/L,,,,379,2015-04-17T13:28:48Z,51.12127747,4.27644676,51.124754,4.278577,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,ZEESCHELDE (LEPELSTRAAT. RUPELMONDE),6.5,vertical eye diameter,mm,32,pectoral fin length,mm,446.5,2018-08-18T00:00:00Z,double fyke nets,17,219,,2015_phd_verhelst,A69-1601-28265
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,63.6,total length,cm,6,horizontal eye diameter,mm,g,104.4134,durif index,female,FIII,ZEESCHELDE (LEPELSTRAAT. RUPELMONDE),,2015-04-17T00:00:00Z,without calliper,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (LEPELSTRAAT. RUPELMONDE),2015-04-17T00:00:00Z,Clove oil,,0.3ml/L,,,,378,2015-04-17T12:49:10Z,51.12127747,4.27644676,51.124754,4.278577,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,ZEESCHELDE (LEPELSTRAAT. RUPELMONDE),6,vertical eye diameter,mm,32,pectoral fin length,mm,449.8,2018-08-18T00:00:00Z,double fyke nets,17,220,,2015_phd_verhelst,A69-1601-28264
2015 PhD Verhelst,1,A69-1601,10,,Anguilla anguilla,European eel,63.8,total length,cm,7.36,horizontal eye diameter,mm,g,106.63302,durif index,female,FIII,ZEESCHELDE (KILLEWEG. DENDERMONDE),,2015-06-06T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ZEESCHELDE (KILLEWEG. DENDERMONDE),2015-06-06T00:00:00Z,Clove oil,,0.3ml/L,,,,381,2015-06-06T16:55:07Z,51.03827,4.11614,51.03861,4.1177,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,ZEESCHELDE (KILLEWEG. DENDERMONDE),7.03,vertical eye diameter,mm,33.78,pectoral fin length,mm,539,2018-10-07T00:00:00Z,double fyke nets,17,223,,2015_phd_verhelst,A69-1601-28267
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,European eel,91.2,total length,cm,39.6,pectoral fin length,mm,g,,,female,FIII,Lorcé Amblève,,2014-08-27T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,361,2014-08-26T00:00:00Z,50.425994,5.732837,50.614681,5.604782,,,,,,2019-03-12T13:19:19Z,2016-02-02T11:28:21Z,SA Grosse Batte Ourthe,11.1,horizontal eye diameter,mm,9.55,vertical eye diameter,mm,1744,2018-12-26T00:00:00Z,double fyke nets,18,319,,2013_albertkanaal,A69-1601-26509
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,European eel,97.8,total length,cm,39.9,pectoral fin length,mm,g,,,female,FV,Lorc Amblve,,2014-08-27T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,362,2014-08-27T00:00:00Z,50.425994,5.732837,50.614681,5.604782,,,,,,2019-03-14T10:31:55Z,2016-02-02T11:28:21Z,SA Grosse Batte Ourthe,12.3,horizontal eye diameter,mm,11.25,vertical eye diameter,mm,1898,2018-12-26T00:00:00Z,,18,320,,2013_albertkanaal,A69-1601-26510
