receiver,receiver_status,projectname,projectcode,projectmember,drop_dead_date,download_date_time,deploy_date_time,recover_date_time,bottom_depth,riser_length,instrument_depth,check_complete_time,sync_date_time,voltage_at_deploy,ar_confirm,data_downloaded,voltage_at_download,time_drift,comments,id_pk,receiver_fk,location_name,location_manager,location_description,deploy_lat,deploy_long,recover_lat,recover_long,station_name,intended_lat,intended_long,date_created,date_modified,battery_install_date,ar_battery_install_date,distance_to_mouth,source,transmit_profile,transmit_power_output,log_temperature_stats_period,log_temperature_sample_period,log_tilt_sample_period,log_noise_stats_period,log_noise_sample_period,log_depth_stats_period,log_depth_sample_period,project_fk,mooring_type,deployment_type,activation_datetime,valid_data_until_datetime
POD-2578,Available,Lifewatch,cpod-lifewatch,0,2017-09-20T10:50:00Z,,2017-06-20T10:50:00Z,,,,,,,,,,,,sd card reformatted after retrieval,2688,1347,,,,51.4491666667,2.8786666667,,,bpns-Gootebank,,,2017-06-23T10:28:32Z,2018-02-05T08:24:00Z,,,,,,,,,,,,,,638,surface-buoy,cpod,2017-06-16T12:15:00Z,2017-08-19T02:30:00Z
POD-2422,Available,Lifewatch,cpod-lifewatch,0,2017-09-20T13:06:00Z,,2017-06-20T13:06:00Z,2018-01-30T11:21:00Z,,,,,,,,,,,sd card reformatted,2685,1335,,,,51.2455,2.698166667,,,bpns-Middelkerke South,,,2017-06-23T10:20:39Z,2018-02-05T08:27:45Z,,,,,,,,,,,,,,638,surface-buoy,cpod,2017-06-20T11:12:00Z,2017-10-11T08:00:00Z
POD-2728,Lost,Lifewatch,cpod-lifewatch,0,2016-09-29T00:00:00Z,2017-03-27T08:54:00Z,2016-06-27T12:11:00Z,2016-11-29T08:00:00Z,,,,,,,,,,,,2585,1346,,,,51.2858333333,2.4386666667,,,bpns-oostdyck west,,,2017-03-21T10:43:03Z,2018-01-18T12:55:19Z,,,,,,,,,,,,,,638,surface-buoy,cpod,2016-06-27T07:02:00Z,2016-10-13T17:00:00Z
VR2W-127729,Active,BPNS,bpns,0,2019-02-25T00:00:00Z,2018-03-12T00:00:00Z,2017-09-25T00:00:00Z,2018-03-01T00:00:00Z,,,,,,,,VR2W_127729_20180312_1.csv,,,boei werd binnengebracht,2771,1273,S4,1,,51.417167,3.0475,51.41717,3.0475,bpns-S4,51.417167,3.0475,2017-09-25T14:26:14Z,2018-09-26T09:59:20Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-129563,Active,BPNS,bpns,0,2017-05-13T00:00:00Z,2018-09-26T00:00:00Z,2018-03-14T00:00:00Z,2018-09-26T00:00:00Z,,,,,,,,VR2W_129563_20180926_1.csv,,,,3517,1299,KB-2,,,51.350667,2.703666667,51.35066,2.70366,bpns-KB2,51.350667,2.703666667,2018-03-22T21:40:53Z,2018-09-28T05:17:17Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-129570,Active,BPNS,bpns,0,2018-02-28T00:00:00Z,2018-09-26T00:00:00Z,2018-03-14T00:00:00Z,2018-09-26T00:00:00Z,,,,,,,,VR2W_129570_20180926_1.csv,,,,3518,1306,OOST – DYCK,,,51.356333,2.518666667,,,bpns-OOSTDYCK,51.356333,2.518666667,2018-03-22T21:40:54Z,2018-09-28T05:17:26Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
POD-2750,Lost,Lifewatch,cpod-lifewatch,0,2016-06-10T00:00:00Z,2017-03-21T14:10:00Z,2016-03-10T00:00:00Z,2016-05-02T10:00:00Z,,,,,,,,,,,,2575,1339,,,,51.2871667,2.8791667,,,bpns-Wenduinebankw,,,2017-03-21T10:02:35Z,2017-09-28T08:51:21Z,,,,,,,,,,,,,,638,surface-buoy,cpod,2015-09-23T15:31:00Z,2016-05-02T10:00:00Z
POD-2724,Lost,Lifewatch,cpod-lifewatch,0,2017-03-22T00:00:00Z,,2016-12-22T10:00:00Z,2017-04-05T12:00:00Z,,,,,,,,,,,,2599,1341,,,,51.58,2.99549,,,bpns-Reefballs-cpower,,,2017-03-21T11:12:34Z,2017-09-28T08:53:02Z,,,,,,,,,,,,,,638,bottom-mooring,cpod,2016-12-21T13:59:00Z,2017-04-05T12:00:00Z
POD-2726,Lost,Lifewatch,cpod-lifewatch,0,2016-10-13T00:00:00Z,,2016-07-13T12:55:00Z,,,,,,,,,,,,LOST,2582,1344,,,,51.6493333,2.5338333,,,bpns-Birkenfels,,,2017-03-21T10:36:58Z,2018-05-28T08:28:16Z,,,,,,,,,,,,,,638,surface-buoy,cpod,2016-06-27T07:51:00Z,2016-07-13T12:55:00Z
POD-2725,Lost,Lifewatch,cpod-lifewatch,0,2017-03-01T00:00:00Z,2017-03-31T15:41:00Z,2016-11-29T13:34:00Z,2017-03-29T13:00:00Z,,,,,,,,,,,,2555,1334,,,,51.2575,2.6778333333,,,bpns-LST420,,,2017-03-15T12:55:07Z,2017-09-28T11:42:22Z,,,,,,,,,,,,,,638,surface-buoy,cpod,2016-11-21T10:38:00Z,2017-02-21T18:00:00Z
POD-2421,Active,Lifewatch,cpod-lifewatch,0,2017-06-11T00:00:00Z,2017-06-23T11:36:00Z,2017-03-10T15:31:00Z,2017-06-20T11:50:00Z,,,,,,,,,,,,2596,1336,,,,51.3075,2.909833333,,,bpns-WK16,,,2017-03-21T11:06:31Z,2017-09-28T11:42:52Z,,,,,,,,,,,,,,638,surface-buoy,cpod,2016-12-06T12:47:00Z,2017-05-15T06:00:00Z
POD-2729,Active,Lifewatch,cpod-lifewatch,0,2016-12-09T00:00:00Z,,2016-09-09T10:00:00Z,2017-04-05T12:00:00Z,,,,,,,,,,,,2591,1342,,,,51.58,2.99549,,,bpns-Reefballs-cpower,,,2017-03-21T10:54:58Z,2017-09-28T11:43:13Z,,,,,,,,,,,,,,638,bottom-mooring,cpod,2016-09-02T08:22:00Z,2017-01-28T07:00:00Z
POD-2724,Lost,Lifewatch,cpod-lifewatch,0,,,2017-06-20T11:59:00Z,2018-01-12T08:30:00Z,,,,,,,,,,,no data,2687,1341,,,,51.3075,2.909833333,,,bpns-WK16,,,2017-06-23T10:25:45Z,2018-03-26T11:22:38Z,,,,,,,,,,,,,,638,surface-buoy,cpod,2017-06-16T11:55:00Z,
VR2AR-546179,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,,,,,,,,,,,,,3533,1760,MS-40,,,57.7068,-3.505788,,,MS-40,,,2018-04-16T13:45:42Z,2018-04-16T13:45:42Z,,,,,,,,,,,,,,626,bottom-mooring,acoustic_telemetry,,
VR2AR-546183,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3561,1725,MS-5,,,57.8432,-3.75808,,,MS-5,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546203,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3562,1726,MS-6,,,57.84061667,-3.753355,,,MS-6,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546208,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3563,1727,MS-7,,,57.83808833,-3.748531667,,,MS-7,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546189,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3564,1728,MS-8,,,57.83554833,-3.743976667,,,MS-8,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546185,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3565,1729,MS-9,,,57.83296667,-3.739153333,,,MS-9,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546209,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3566,1730,MS-10,,,57.83037833,-3.734266667,,,MS-10,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546206,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3567,1731,MS-11,,,57.82559167,-3.725481667,,,MS-11,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546200,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3568,1732,MS-12,,,57.82085167,-3.71657,,,MS-12,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546193,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3569,1733,MS-13,,,57.81611,-3.707668333,,,MS-13,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546187,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3570,1734,MS-14,,,57.81134,-3.698748333,,,MS-14,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546194,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3571,1735,MS-15,,,57.80652167,-3.6899,,,MS-15,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546204,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3572,1736,MS-16,,,57.80172167,-3.681025,,,MS-16,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546210,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3573,1737,MS-17,,,57.796925,-3.67215,,,MS-17,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546181,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3574,1738,MS-18,,,57.79212333,-3.66332,,,MS-18,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546172,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3575,1739,MS-19,,,57.78727833,-3.654355,,,MS-19,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546195,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3576,1740,MS-20,,,57.78262,-3.645543333,,,MS-20,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546173,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3577,1741,MS-21,,,57.77783,-3.636641667,,,MS-21,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546178,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3578,1742,MS-22,,,57.77299833,-3.627785,,,MS-22,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546176,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3579,1743,MS-23,,,57.76821167,-3.6189,,,MS-23,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546182,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3580,1744,MS-24,,,57.76354167,-3.610348333,,,MS-24,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546226,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3581,1745,MS-25,,,57.75859167,-3.601221667,,,MS-25,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546207,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3582,1746,MS-26,,,57.75380833,-3.592365,,,MS-26,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546171,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3583,1747,MS-27,,,57.74897833,-3.583455,,,MS-27,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546186,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3584,1748,MS-28,,,57.74420833,-3.574588333,,,MS-28,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546174,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3585,1749,MS-29,,,57.739405,-3.56583,,,MS-29,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546188,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3586,1750,MS-30,,,57.73456167,-3.556955,,,MS-30,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546199,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3587,1751,MS-31,,,57.72976167,-3.548026667,,,MS-31,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546205,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3588,1752,MS-32,,,57.72735333,-3.543436667,,,MS-32,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546175,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3589,1753,MS-33,,,57.724745,-3.538683333,,,MS-33,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546197,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3590,1754,MS-34,,,57.72218333,-3.533986667,,,MS-34,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546192,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3591,1755,MS-35,,,57.719665,-3.529198333,,,MS-35,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546190,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3592,1756,MS-36,,,57.717165,-3.524518333,,,MS-36,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546184,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3593,1757,MS-37,,,57.71447833,-3.519901667,,,MS-37,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546180,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3594,1758,MS-38,,,57.71194833,-3.515068333,,,MS-38,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546191,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3595,1759,MS-39,,,57.70944833,-3.510388333,,,MS-39,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2AR-546179,Available,Moray Firth 2016,MorayFirth,0,,,2016-03-30T06:00:00Z,2016-07-30T06:00:00Z,,,,,,,,,,,,3596,1760,MS-40,,,57.706808,-3.505788,,,MS-40,,,2018-04-17T09:56:36Z,2018-04-17T09:56:36Z,,,,,,,,,,,,,,626,,acoustic_telemetry,,
VR2W-113524,Active,Dijle,dijle,1,2019-04-26T00:00:00Z,2018-04-17T00:00:00Z,2018-01-26T00:00:00Z,2018-04-17T00:00:00Z,,,,,,,,VR2W_113524_20180417_1.csv,,,Receiver moved from me-7-2 to me-7-2b due to constructions by W&Z or Waterbouwkundig Labo,3425,1128,Rupel,,Hoofd1; Willebroek,51.082219,4.366229,51.0823,4.3662,me-7-2,51.082219,4.366229,2018-01-31T06:38:44Z,2018-04-18T07:11:15Z,,,,,,,,,,,,,,12,,acoustic_telemetry,,
VR2W-102054,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-22T00:00:00Z,2017-09-22T12:25:00Z,2018-03-22T00:00:00Z,,,,,,,,VR2W_102054_20180322_1.csv,,,,3224,1625,Noordzeekanaal midden,,Enkele steen,52.38201,4.958877,,,Oranjesluis,,,2017-10-20T15:44:00Z,2018-04-20T14:53:38Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-102056,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-22T00:00:00Z,2017-09-22T12:35:00Z,2018-03-22T00:00:00Z,,,,,,,,VR2W_102056_20180322_1.csv,,,,3225,1626,Noordzeekanaal zuid,,Enkele steen,52.380016,4.955998,,,Oranjesluis,,,2017-10-20T15:44:00Z,2018-04-20T14:53:44Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-102058,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-22T00:00:00Z,2017-09-22T13:50:00Z,2018-03-22T00:00:00Z,,,,,,,,VR2W_102058_20180322_1.csv,,,,3227,1628,Markermeerzijde zuid,,Enkele steen,52.378781,4.963111,,,Oranjesluis,,,2017-10-20T15:44:00Z,2018-04-20T14:53:54Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-102061,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-22T00:00:00Z,2017-09-22T13:10:00Z,2018-03-22T00:00:00Z,,,,,,,,VR2W_102061_20180322_1.csv,,,,3228,1629,Markermeerzijde midden,,Enkele steen,52.38059,4.961687,,,Oranjesluis,,,2017-10-20T15:44:00Z,2018-04-20T14:53:58Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-103670,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-22T00:00:00Z,2017-09-22T12:59:00Z,2018-03-22T00:00:00Z,,,,,,,,VR2W_103670_20180322_1.csv,,,,3230,1631,Markermeerzijde Noord,,Enkele steen,52.3812,4.962538,,,Oranjesluis,,,2017-10-20T15:44:00Z,2018-04-20T14:54:03Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-103671,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-23T00:00:00Z,2017-09-19T15:20:00Z,2018-03-23T00:00:00Z,,,,,,,,VR2W_103671_20180323_1.csv,,,,3231,1632,Overzijde Spaarne,,"Twee stenen, overkant van eerste paal verste van brug beschotting",52.338227,4.63522,,,Cruquius,,,2017-10-20T15:44:00Z,2018-04-20T14:54:10Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-103672,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-27T00:00:00Z,2017-09-21T10:45:00Z,2018-03-27T00:00:00Z,,,,,,,,VR2W_103672_20180327_1.csv,,,,3232,1633,Achter gemaal,,Enkele steen aan paal,52.41308,4.674668,,,Boezem Spaarne,,,2017-10-20T15:44:00Z,2018-04-20T14:54:13Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-103673,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-27T00:00:00Z,2017-09-21T10:38:00Z,2018-03-27T00:00:00Z,,,,,,,,VR2W_103673_20180327_1.csv,,,,3233,1634,Achter gemaal,,"Enkele steen aan paal, langs kant",52.416501,4.678964,,,Zijkanaal C kom,,,2017-10-20T15:44:00Z,2018-04-20T14:54:14Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-107052,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-23T00:00:00Z,2017-09-19T14:30:00Z,2018-03-23T00:00:00Z,,,,,,,,VR2W_107052_20180323_1.csv,,,,3234,1635,overzijde kanaal,,"Twee stenen, tussen lantaarnpaal rechts van huis en boom aan overkant",52.369568,4.758351,,,Zwanenburg,,,2017-10-20T15:44:00Z,2018-04-20T14:54:18Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-102057,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-27T00:00:00Z,2017-09-21T09:44:00Z,2018-03-27T00:00:00Z,,,,,,,,VR2W_102057_20180327_1.csv,,,,3226,1627,Voor gemaal,,"Enkele steen aan paal, voor houten paal",52.410548,4.673446,,,Spaarne gemaal,,,2017-10-20T15:44:00Z,2018-04-20T14:54:32Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-114164,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2017-11-30T00:00:00Z,2017-09-18T12:48:00Z,2017-11-30T00:00:00Z,,,,,,,,VR2W_114164_20171130_1.csv,,,,3236,1637,noordzijde,,Paal,52.465232,4.633992,,,Noordzeekanaal,,,2017-10-20T15:44:00Z,2018-04-20T15:08:10Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-114164,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-23T00:00:00Z,2017-11-30T00:00:00Z,2018-03-23T00:00:00Z,,,,,,,,VR2W_114164_20180323_1.csv,,,,3611,1637,noordzijde,,Paal,52.465232,4.633992,,,Noordzeekanaal,,,2018-04-20T15:08:25Z,2018-04-20T15:08:39Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-114165,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-23T00:00:00Z,2017-11-30T00:00:00Z,2018-03-23T00:00:00Z,,,,,,,,VR2W_114165_20180323_1.csv,,,,3613,1638,zuidzijde,,Paal,52.462798,4.633995,,,Noordzeekanaal,,,2018-04-20T15:09:37Z,2018-04-20T15:09:54Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-102063,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-27T00:00:00Z,2017-09-21T09:52:00Z,2018-03-27T00:00:00Z,,,,,,,,VR2W_102063_20180327_1.csv,,,,3229,1630,Voor sluis,,"Enkele steen aan paal, aan eerste fuikpaal",52.412068,4.680792,,,Spaarne sluis,,,2017-10-20T15:44:00Z,2018-04-20T15:10:29Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-114167,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2017-11-30T00:00:00Z,2017-09-18T12:30:00Z,2017-11-30T00:00:00Z,,,,,,,,VR2W_114167_20171130_1.csv,,,,3238,1639,noordzijde,,Paal,52.470646,4.607811,,,Spuisluis NZK,,,2017-10-20T15:44:00Z,2018-04-20T15:34:19Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-114178,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2017-11-30T00:00:00Z,2017-09-18T12:17:00Z,2017-11-30T00:00:00Z,,,,,,,,VR2W_114178_20171130_1.csv,,,,3239,1640,noordzijde,,Eerste houten paal geleidingswerken,52.467488,4.613347,,,Grote sluis NZK,,,2017-10-20T15:44:00Z,2018-04-20T15:35:12Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-114178,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-23T00:00:00Z,2017-11-30T00:00:00Z,2018-03-23T00:00:00Z,,,,,,,,VR2W_114178_20180323_1.csv,,,,3618,1640,noordzijde,,Eerste houten paal geleidingswerken,52.467488,4.613347,,,Grote sluis NZK,,,2018-04-20T15:35:25Z,2018-04-20T15:35:38Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-119048,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-23T00:00:00Z,2017-09-19T12:25:00Z,2018-03-23T00:00:00Z,,,,,,,,VR2W_119048_20180323_1.csv,,,,3201,1207,Aan drie palen,,"Enkele steen. Eerste palenrij, meest rechtse paal vanaf brug, richting brug uitgelegd",52.32631,5.064354,,,Muiden,,,2017-10-20T15:44:00Z,2018-04-20T15:36:17Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-119049,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-23T00:00:00Z,2017-09-14T14:18:00Z,2018-03-23T00:00:00Z,,,,,,,,VR2W_119049_20180323_1.csv,,,,3202,1119,Gemaalkom,,"Twee stenen, kantsteen 1 meter achter hek",52.408503,4.908567,0,0,Kadoelen 1,,,2017-10-20T15:44:00Z,2018-04-20T15:36:18Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
VR2W-119047,Active,Noordzeekanaal 2017-2018,Noordzeekanaal,0,,2018-03-23T00:00:00Z,2017-09-15T13:26:00Z,2018-03-23T00:00:00Z,,,,,,,,VR2W_119047_20180323_1.csv,,,,3200,1037,"",,Twee stenen,52.231981,5.032877,,,Loosdrecht 1,,,2017-10-20T15:44:00Z,2018-04-20T15:36:21Z,,,,,,,,,,,,,,620,,acoustic_telemetry,,
