eventid,occurrenceid,eventdate,scientificname,kingdom
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051655:occurrence-detection,2015-12-20T03:21:21Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051656:occurrence-detection,2015-12-20T03:21:54Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051657:occurrence-detection,2015-12-20T03:22:24Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051658:occurrence-detection,2015-12-20T03:22:46Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051659:occurrence-detection,2015-12-20T03:23:10Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051660:occurrence-detection,2015-12-20T03:23:36Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051835:occurrence-detection,2015-12-20T07:17:27Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051836:occurrence-detection,2015-12-20T07:17:57Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051837:occurrence-detection,2015-12-20T07:19:30Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051838:occurrence-detection,2015-12-20T07:20:00Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051839:occurrence-detection,2015-12-20T07:20:24Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051842:occurrence-detection,2015-12-20T07:22:32Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051848:occurrence-detection,2015-12-20T07:25:55Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051849:occurrence-detection,2015-12-20T07:26:56Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051850:occurrence-detection,2015-12-20T07:27:30Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051851:occurrence-detection,2015-12-20T07:29:02Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051852:occurrence-detection,2015-12-20T07:29:30Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051853:occurrence-detection,2015-12-20T07:30:04Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051854:occurrence-detection,2015-12-20T07:30:36Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051855:occurrence-detection,2015-12-20T07:31:03Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051856:occurrence-detection,2015-12-20T07:31:36Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051858:occurrence-detection,2015-12-20T07:32:03Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051859:occurrence-detection,2015-12-20T07:32:37Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051861:occurrence-detection,2015-12-20T07:33:08Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051862:occurrence-detection,2015-12-20T07:33:32Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051864:occurrence-detection,2015-12-20T07:33:59Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051865:occurrence-detection,2015-12-20T07:34:32Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051869:occurrence-detection,2015-12-20T07:36:08Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051870:occurrence-detection,2015-12-20T07:36:38Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051871:occurrence-detection,2015-12-20T07:36:59Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051872:occurrence-detection,2015-12-20T07:37:21Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051873:occurrence-detection,2015-12-20T07:37:43Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051874:occurrence-detection,2015-12-20T07:38:06Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051875:occurrence-detection,2015-12-20T07:38:29Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051877:occurrence-detection,2015-12-20T07:38:55Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051878:occurrence-detection,2015-12-20T07:39:25Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051879:occurrence-detection,2015-12-20T07:39:47Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051880:occurrence-detection,2015-12-20T07:40:11Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051881:occurrence-detection,2015-12-20T07:41:06Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051882:occurrence-detection,2015-12-20T07:41:54Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051884:occurrence-detection,2015-12-20T07:42:55Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051885:occurrence-detection,2015-12-20T07:43:26Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051886:occurrence-detection,2015-12-20T07:44:16Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051887:occurrence-detection,2015-12-20T07:44:46Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051894:occurrence-detection,2015-12-20T07:53:05Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051895:occurrence-detection,2015-12-20T07:55:02Z,Anguilla anguilla,Animalia
etn:albert:3286:event-receiver-deployment,etn:2013_albertkanaal:728:53051933:occurrence-detection,2015-12-20T08:41:52Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206109:occurrence-detection,2015-12-09T12:02:08Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206111:occurrence-detection,2015-12-09T12:02:36Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206114:occurrence-detection,2015-12-09T12:03:13Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206116:occurrence-detection,2015-12-09T12:03:48Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206118:occurrence-detection,2015-12-09T12:04:21Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206120:occurrence-detection,2015-12-09T12:05:12Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206122:occurrence-detection,2015-12-09T12:05:34Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206123:occurrence-detection,2015-12-09T12:06:19Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206125:occurrence-detection,2015-12-09T12:06:44Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206127:occurrence-detection,2015-12-09T12:07:12Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206129:occurrence-detection,2015-12-09T12:07:46Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206131:occurrence-detection,2015-12-09T12:08:17Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206132:occurrence-detection,2015-12-09T12:08:42Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206134:occurrence-detection,2015-12-09T12:09:11Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206135:occurrence-detection,2015-12-09T12:09:47Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206136:occurrence-detection,2015-12-09T12:10:22Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206137:occurrence-detection,2015-12-09T12:10:54Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206139:occurrence-detection,2015-12-09T12:11:53Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206140:occurrence-detection,2015-12-09T12:12:20Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206142:occurrence-detection,2015-12-09T12:12:53Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206143:occurrence-detection,2015-12-09T12:13:21Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206145:occurrence-detection,2015-12-09T12:13:57Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206147:occurrence-detection,2015-12-09T12:14:30Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206149:occurrence-detection,2015-12-09T12:16:13Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206150:occurrence-detection,2015-12-09T12:16:50Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206153:occurrence-detection,2015-12-09T12:17:59Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206155:occurrence-detection,2015-12-09T12:18:29Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206156:occurrence-detection,2015-12-09T12:18:53Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206157:occurrence-detection,2015-12-09T12:19:18Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206158:occurrence-detection,2015-12-09T12:19:48Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206160:occurrence-detection,2015-12-09T12:20:09Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206161:occurrence-detection,2015-12-09T12:20:56Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206162:occurrence-detection,2015-12-09T12:21:22Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206163:occurrence-detection,2015-12-09T12:21:52Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206164:occurrence-detection,2015-12-09T12:22:16Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206166:occurrence-detection,2015-12-09T12:22:43Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206168:occurrence-detection,2015-12-09T12:23:15Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206170:occurrence-detection,2015-12-09T12:23:42Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206171:occurrence-detection,2015-12-09T12:24:14Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206172:occurrence-detection,2015-12-09T12:24:41Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206173:occurrence-detection,2015-12-09T12:25:13Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206174:occurrence-detection,2015-12-09T12:25:40Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206176:occurrence-detection,2015-12-09T12:26:14Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206177:occurrence-detection,2015-12-09T12:26:44Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206178:occurrence-detection,2015-12-09T12:27:07Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206180:occurrence-detection,2015-12-09T12:27:32Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206181:occurrence-detection,2015-12-09T12:27:59Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206182:occurrence-detection,2015-12-09T12:28:33Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206184:occurrence-detection,2015-12-09T12:29:04Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206186:occurrence-detection,2015-12-09T12:29:27Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206187:occurrence-detection,2015-12-09T12:31:18Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206189:occurrence-detection,2015-12-09T12:31:52Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206192:occurrence-detection,2015-12-09T12:34:24Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206194:occurrence-detection,2015-12-09T12:34:54Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206196:occurrence-detection,2015-12-09T12:35:17Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206197:occurrence-detection,2015-12-09T12:35:41Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206198:occurrence-detection,2015-12-09T12:36:07Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206200:occurrence-detection,2015-12-09T12:36:39Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206202:occurrence-detection,2015-12-09T12:37:05Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206204:occurrence-detection,2015-12-09T12:37:35Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206206:occurrence-detection,2015-12-09T12:37:59Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206208:occurrence-detection,2015-12-09T12:38:25Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206210:occurrence-detection,2015-12-09T12:38:56Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206211:occurrence-detection,2015-12-09T12:39:47Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206213:occurrence-detection,2015-12-09T12:42:26Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206214:occurrence-detection,2015-12-09T12:44:14Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206215:occurrence-detection,2015-12-09T12:44:46Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206216:occurrence-detection,2015-12-09T12:46:44Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206218:occurrence-detection,2015-12-09T12:47:12Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206220:occurrence-detection,2015-12-09T12:47:46Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206222:occurrence-detection,2015-12-09T12:48:18Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206224:occurrence-detection,2015-12-09T12:48:45Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206225:occurrence-detection,2015-12-09T12:49:42Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206227:occurrence-detection,2015-12-09T12:50:11Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206229:occurrence-detection,2015-12-09T12:50:33Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206231:occurrence-detection,2015-12-09T12:50:55Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206234:occurrence-detection,2015-12-09T12:51:41Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206237:occurrence-detection,2015-12-09T12:54:03Z,Anguilla anguilla,Animalia
etn:albert:1600:event-receiver-deployment,etn:2013_albertkanaal:728:24206239:occurrence-detection,2015-12-09T12:54:32Z,Anguilla anguilla,Animalia
