eventid,occurrenceid,measurementtype,measurementvalue,measurementunit
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366390:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366389:occurrence-detections,transmitter sensor value,13,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366388:occurrence-detections,transmitter sensor value,40,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366387:occurrence-detections,transmitter sensor value,38,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366386:occurrence-detections,transmitter sensor value,40,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366385:occurrence-detections,transmitter sensor value,47,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366045:occurrence-detections,transmitter sensor value,40,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366044:occurrence-detections,transmitter sensor value,18,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366043:occurrence-detections,transmitter sensor value,22,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366042:occurrence-detections,transmitter sensor value,16,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366041:occurrence-detections,transmitter sensor value,19,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366040:occurrence-detections,transmitter sensor value,20,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366039:occurrence-detections,transmitter sensor value,20,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366038:occurrence-detections,transmitter sensor value,35,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366037:occurrence-detections,transmitter sensor value,26,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366036:occurrence-detections,transmitter sensor value,25,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366035:occurrence-detections,transmitter sensor value,27,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366034:occurrence-detections,transmitter sensor value,21,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366033:occurrence-detections,transmitter sensor value,18,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366032:occurrence-detections,transmitter sensor value,25,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366031:occurrence-detections,transmitter sensor value,23,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366030:occurrence-detections,transmitter sensor value,13,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366029:occurrence-detections,transmitter sensor value,19,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366028:occurrence-detections,transmitter sensor value,18,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366027:occurrence-detections,transmitter sensor value,20,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366026:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366025:occurrence-detections,transmitter sensor value,44,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366024:occurrence-detections,transmitter sensor value,45,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366023:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366022:occurrence-detections,transmitter sensor value,50,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366021:occurrence-detections,transmitter sensor value,53,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366020:occurrence-detections,transmitter sensor value,56,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366019:occurrence-detections,transmitter sensor value,51,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366018:occurrence-detections,transmitter sensor value,42,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366017:occurrence-detections,transmitter sensor value,21,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366016:occurrence-detections,transmitter sensor value,20,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366015:occurrence-detections,transmitter sensor value,27,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366014:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366013:occurrence-detections,transmitter sensor value,28,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366012:occurrence-detections,transmitter sensor value,28,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366011:occurrence-detections,transmitter sensor value,28,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366010:occurrence-detections,transmitter sensor value,36,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366009:occurrence-detections,transmitter sensor value,36,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366008:occurrence-detections,transmitter sensor value,34,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366007:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366006:occurrence-detections,transmitter sensor value,42,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366005:occurrence-detections,transmitter sensor value,51,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366004:occurrence-detections,transmitter sensor value,55,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366003:occurrence-detections,transmitter sensor value,49,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366002:occurrence-detections,transmitter sensor value,41,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366001:occurrence-detections,transmitter sensor value,45,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366000:occurrence-detections,transmitter sensor value,21,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365999:occurrence-detections,transmitter sensor value,24,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365998:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365997:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365996:occurrence-detections,transmitter sensor value,53,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365995:occurrence-detections,transmitter sensor value,39,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365994:occurrence-detections,transmitter sensor value,41,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365993:occurrence-detections,transmitter sensor value,56,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365992:occurrence-detections,transmitter sensor value,51,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365991:occurrence-detections,transmitter sensor value,41,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365990:occurrence-detections,transmitter sensor value,23,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365989:occurrence-detections,transmitter sensor value,44,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365988:occurrence-detections,transmitter sensor value,44,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365987:occurrence-detections,transmitter sensor value,46,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365986:occurrence-detections,transmitter sensor value,33,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365985:occurrence-detections,transmitter sensor value,34,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365984:occurrence-detections,transmitter sensor value,50,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365983:occurrence-detections,transmitter sensor value,55,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365982:occurrence-detections,transmitter sensor value,46,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365981:occurrence-detections,transmitter sensor value,16,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365980:occurrence-detections,transmitter sensor value,20,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365979:occurrence-detections,transmitter sensor value,13,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365978:occurrence-detections,transmitter sensor value,12,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365977:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365976:occurrence-detections,transmitter sensor value,12,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365975:occurrence-detections,transmitter sensor value,18,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365974:occurrence-detections,transmitter sensor value,11,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365973:occurrence-detections,transmitter sensor value,11,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365972:occurrence-detections,transmitter sensor value,14,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365971:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365970:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365969:occurrence-detections,transmitter sensor value,11,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365968:occurrence-detections,transmitter sensor value,12,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365967:occurrence-detections,transmitter sensor value,9,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365966:occurrence-detections,transmitter sensor value,8,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365965:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365964:occurrence-detections,transmitter sensor value,9,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365963:occurrence-detections,transmitter sensor value,9,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365962:occurrence-detections,transmitter sensor value,9,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365961:occurrence-detections,transmitter sensor value,11,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365960:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365959:occurrence-detections,transmitter sensor value,9,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365958:occurrence-detections,transmitter sensor value,8,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365957:occurrence-detections,transmitter sensor value,9,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365956:occurrence-detections,transmitter sensor value,13,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365955:occurrence-detections,transmitter sensor value,34,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365954:occurrence-detections,transmitter sensor value,15,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365953:occurrence-detections,transmitter sensor value,12,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365952:occurrence-detections,transmitter sensor value,12,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365951:occurrence-detections,transmitter sensor value,13,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365950:occurrence-detections,transmitter sensor value,22,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365949:occurrence-detections,transmitter sensor value,19,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365948:occurrence-detections,transmitter sensor value,27,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365947:occurrence-detections,transmitter sensor value,40,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24365946:occurrence-detections,transmitter sensor value,21,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366663:occurrence-detections,transmitter sensor value,4,ADC
urn:catalog:etn:albert:1596:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24366662:occurrence-detections,transmitter sensor value,5,ADC
