eventid,occurrenceid,measurementtype,measurementvalue,measurementunit
urn:catalog:etn:demer:1431:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:1432:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:1432:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1432:event-receiver-deployment,"",receiver drop dead date,2015-07-10,""
urn:catalog:etn:demer:1432:event-receiver-deployment,"",receiver id,VR2W-122364,""
urn:catalog:etn:demer:1433:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:demer:1433:event-receiver-deployment,"",receiver drop dead date,2015-07-10,""
urn:catalog:etn:demer:1433:event-receiver-deployment,"",receiver id,VR2W-122348,""
urn:catalog:etn:demer:1433:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1434:event-receiver-deployment,"",receiver drop dead date,2015-07-10,""
urn:catalog:etn:demer:1434:event-receiver-deployment,"",receiver id,VR2W-122335,""
urn:catalog:etn:demer:1434:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1434:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:demer:1436:event-receiver-deployment,"",receiver drop dead date,2015-07-10,""
urn:catalog:etn:demer:1436:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:demer:1436:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1436:event-receiver-deployment,"",receiver id,VR2W-124065,""
urn:catalog:etn:demer:1437:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1437:event-receiver-deployment,"",receiver drop dead date,2015-07-10,""
urn:catalog:etn:demer:1437:event-receiver-deployment,"",receiver id,VR2W-124070,""
urn:catalog:etn:demer:1437:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:demer:1439:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1439:event-receiver-deployment,"",receiver id,VR2W-124066,""
urn:catalog:etn:demer:1439:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:1439:event-receiver-deployment,"",receiver drop dead date,2015-07-23,""
urn:catalog:etn:demer:1440:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1440:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:1440:event-receiver-deployment,"",receiver id,VR2W-122363,""
urn:catalog:etn:demer:1440:event-receiver-deployment,"",receiver drop dead date,2015-07-23,""
urn:catalog:etn:demer:1441:event-receiver-deployment,"",receiver id,VR2W-124064,""
urn:catalog:etn:demer:1441:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1441:event-receiver-deployment,"",receiver drop dead date,2015-07-23,""
urn:catalog:etn:demer:1441:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:demer:1470:event-receiver-deployment,"",receiver drop dead date,2015-10-27,""
urn:catalog:etn:demer:1470:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1470:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:1470:event-receiver-deployment,"",receiver id,VR2W-122367,""
urn:catalog:etn:demer:1478:event-receiver-deployment,"",receiver id,VR2W-122325,""
urn:catalog:etn:demer:1478:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:1478:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1478:event-receiver-deployment,"",receiver drop dead date,2015-11-07,""
urn:catalog:etn:demer:1506:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:1506:event-receiver-deployment,"",receiver drop dead date,2016-06-09,""
urn:catalog:etn:demer:1506:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1506:event-receiver-deployment,"",receiver id,VR2W-124076,""
urn:catalog:etn:demer:1573:event-receiver-deployment,"",receiver id,VR2W-122330,""
urn:catalog:etn:demer:1573:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:demer:1573:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1573:event-receiver-deployment,"",receiver drop dead date,2016-09-29,""
urn:catalog:etn:demer:1585:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:1585:event-receiver-deployment,"",receiver id,VR2W-122364,""
urn:catalog:etn:demer:1585:event-receiver-deployment,"",receiver drop dead date,2016-10-15,""
urn:catalog:etn:demer:1585:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1588:event-receiver-deployment,"",receiver drop dead date,2016-11-09,""
urn:catalog:etn:demer:1588:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:demer:1588:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1588:event-receiver-deployment,"",receiver id,VR2W-124070,""
urn:catalog:etn:demer:1592:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1592:event-receiver-deployment,"",receiver drop dead date,2016-11-09,""
urn:catalog:etn:demer:1592:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:demer:1592:event-receiver-deployment,"",receiver id,VR2W-122348,""
urn:catalog:etn:demer:1593:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1593:event-receiver-deployment,"",receiver id,VR2W-122320,""
urn:catalog:etn:demer:1593:event-receiver-deployment,"",receiver drop dead date,2016-11-09,""
urn:catalog:etn:demer:1593:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:demer:1656:event-receiver-deployment,"",receiver id,VR2W-124076,""
urn:catalog:etn:demer:1656:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:1656:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1657:event-receiver-deployment,"",receiver id,VR2W-122367,""
urn:catalog:etn:demer:1657:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:1657:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1658:event-receiver-deployment,"",receiver id,VR2W-122345,""
urn:catalog:etn:demer:1658:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1658:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:demer:1659:event-receiver-deployment,"",receiver id,VR2W-124060,""
urn:catalog:etn:demer:1659:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:1659:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1660:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1660:event-receiver-deployment,"",receiver id,VR2W-122362,""
urn:catalog:etn:demer:1660:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:demer:1661:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1661:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:demer:1661:event-receiver-deployment,"",receiver id,VR2W-122344,""
urn:catalog:etn:demer:1662:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1662:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:demer:1662:event-receiver-deployment,"",receiver id,VR2W-122323,""
urn:catalog:etn:demer:1663:event-receiver-deployment,"",receiver id,VR2W-122341,""
urn:catalog:etn:demer:1663:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1663:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:demer:1734:event-receiver-deployment,"",receiver id,VR2W-122320,""
urn:catalog:etn:demer:1734:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:demer:1734:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1734:event-receiver-deployment,"",receiver drop dead date,2016-11-09,""
urn:catalog:etn:demer:1735:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1735:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:demer:1735:event-receiver-deployment,"",receiver id,VR2W-122320,""
urn:catalog:etn:demer:1735:event-receiver-deployment,"",receiver drop dead date,2016-11-09,""
urn:catalog:etn:demer:1745:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1745:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:demer:1745:event-receiver-deployment,"",receiver drop dead date,2016-09-29,""
urn:catalog:etn:demer:1745:event-receiver-deployment,"",receiver id,VR2W-122330,""
urn:catalog:etn:demer:1754:event-receiver-deployment,"",receiver id,VR2W-122348,""
urn:catalog:etn:demer:1754:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1754:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:demer:1754:event-receiver-deployment,"",receiver drop dead date,2016-11-09,""
urn:catalog:etn:demer:1755:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:demer:1755:event-receiver-deployment,"",receiver id,VR2W-122348,""
urn:catalog:etn:demer:1755:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1755:event-receiver-deployment,"",receiver drop dead date,2016-11-09,""
urn:catalog:etn:demer:1776:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1776:event-receiver-deployment,"",receiver drop dead date,2016-10-15,""
urn:catalog:etn:demer:1776:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:1776:event-receiver-deployment,"",receiver id,VR2W-122364,""
urn:catalog:etn:demer:1778:event-receiver-deployment,"",receiver id,VR2W-122364,""
urn:catalog:etn:demer:1778:event-receiver-deployment,"",receiver drop dead date,2016-10-15,""
urn:catalog:etn:demer:1778:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:1778:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1780:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1780:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:1780:event-receiver-deployment,"",receiver drop dead date,2015-10-27,""
urn:catalog:etn:demer:1780:event-receiver-deployment,"",receiver id,VR2W-122367,""
urn:catalog:etn:demer:1810:event-receiver-deployment,"",receiver drop dead date,2016-06-09,""
urn:catalog:etn:demer:1810:event-receiver-deployment,"",receiver id,VR2W-124076,""
urn:catalog:etn:demer:1810:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:1810:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:2869:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.00287, longitude: 4.93335",""
urn:catalog:etn:demer:2869:event-receiver-deployment,"",receiver id,VR2W-122339,""
urn:catalog:etn:demer:2869:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:2869:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:2933:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:demer:2933:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:2933:event-receiver-deployment,"",receiver id,VR2W-122362,""
urn:catalog:etn:demer:2938:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:demer:2938:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:2938:event-receiver-deployment,"",receiver id,VR2W-122367,""
urn:catalog:etn:demer:3284:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:demer:3284:event-receiver-deployment,"",receiver id,VR2W-122348,""
urn:catalog:etn:demer:3284:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:demer:3284:event-receiver-deployment,"",receiver drop dead date,2015-07-10,""
urn:catalog:etn:dijle:1337:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:dijle:1337:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.08222, longitude: 4.36623",""
urn:catalog:etn:dijle:1337:event-receiver-deployment,"",receiver drop dead date,2017-05-22,""
urn:catalog:etn:dijle:1337:event-receiver-deployment,"",receiver id,VR2W-113524,""
urn:catalog:etn:dijle:1337:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:dijle:1467:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:dijle:1467:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.07461, longitude: 4.39848",""
urn:catalog:etn:dijle:1467:event-receiver-deployment,"",receiver id,VR2W-122335,""
urn:catalog:etn:dijle:1467:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:dijle:1467:event-receiver-deployment,"",receiver drop dead date,2015-10-16,""
urn:catalog:etn:dijle:1587:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:dijle:1587:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:dijle:1587:event-receiver-deployment,"",receiver drop dead date,2016-11-09,""
urn:catalog:etn:dijle:1587:event-receiver-deployment,"",receiver id,VR2W-124061,""
urn:catalog:etn:dijle:1589:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:dijle:1589:event-receiver-deployment,"",receiver id,VR2W-122362,""
urn:catalog:etn:dijle:1589:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:dijle:1589:event-receiver-deployment,"",receiver drop dead date,2016-11-09,""
urn:catalog:etn:dijle:1590:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:dijle:1590:event-receiver-deployment,"",receiver id,VR2W-122350,""
urn:catalog:etn:dijle:1590:event-receiver-deployment,"",receiver drop dead date,2016-11-09,""
urn:catalog:etn:dijle:1590:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:dijle:1591:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:dijle:1591:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:dijle:1591:event-receiver-deployment,"",receiver drop dead date,2016-11-09,""
urn:catalog:etn:dijle:1591:event-receiver-deployment,"",receiver id,VR2W-127026,""
urn:catalog:etn:dijle:1736:event-receiver-deployment,"",receiver drop dead date,2016-11-09,""
urn:catalog:etn:dijle:1736:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:dijle:1736:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:dijle:1736:event-receiver-deployment,"",receiver id,VR2W-122320,""
urn:catalog:etn:dijle:1737:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:dijle:1737:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:dijle:1737:event-receiver-deployment,"",receiver drop dead date,2016-11-09,""
urn:catalog:etn:dijle:1737:event-receiver-deployment,"",receiver id,VR2W-122320,""
urn:catalog:etn:dijle:1738:event-receiver-deployment,"",receiver drop dead date,2016-11-09,""
urn:catalog:etn:dijle:1738:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:dijle:1738:event-receiver-deployment,"",receiver id,VR2W-122320,""
urn:catalog:etn:dijle:1738:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:dijle:1739:event-receiver-deployment,"",receiver id,VR2W-122320,""
urn:catalog:etn:dijle:1739:event-receiver-deployment,"",receiver status,available,""
